property_id,property_name,city,tier_city,hotel_star_rating,min_price,max_price,avg_price,rating_location,rating_hospitality,rating_facilities,rating_cleanliness,rating_value_for_money,rating_food,overall_review_count,overall_review_score,site_review_count,site_review_rating,value_segment
ZRX17193,Karada Wood Cottage,Rajkot,B1,1,1158,1386,1272,4.7,2.7,2.6,2.4,1.9,1.3,1209,3.56,11,4.2,
ZRX17195,Bishal Inn,Chandigarh,B2,1,741,1069,905,1.2,1.4,4.5,1.9,2.7,1.4,906,3.07,164,4.3,
ZRX17213,Hotel Woodline,Surat,A,1,1231,1684,1457.5,4.5,1.9,1.6,4.4,1.1,3.1,1114,2.55,167,2.2,
ZRX17222,Sithara,Anand,B1,1,869,1368,1118.5,3,1.6,4.2,4.3,1.4,3.3,1092,3.53,207,1.1,
ZRX17229,Karani Homestay,Rajkot,B1,1,1064,1293,1178.5,2.8,1.1,3.3,2.6,3.3,2.8,1450,3.03,583,4,
ZRX17231,The Ibnii Spa Resort,Allahabad,B1,1,918,1493,1205.5,4.7,3.4,4.4,2,3.7,2.3,1087,3.32,68,3.8,
ZRX17232,hotel silent,Guwahati,B2,1,986,1002,994,2.4,1,4.1,2.7,3.2,3.8,1107,2.86,25,2.3,
ZRX17235,White Rapid River Resort,Mangalore,B2,1,895,1017,956,5,4.7,1.2,3.1,4.8,3.9,1776,2.85,635,3.8,
ZRX17236,Siva Residency,Rajkot,B1,1,930,1400,1165,1.9,1.6,4,3.7,3.5,4.7,1220,2.95,276,4.1,
ZRX17242,Bethri Riverside,Surat,A,1,1341,1682,1511.5,5,1.5,2.2,4.5,2.6,2.5,709,3.18,137,2.8,
ZRX17257,Hotel Super Star,Jammu,B2,1,991,1076,1033.5,2.4,2.5,1.5,3.1,2.9,3.1,1698,3.2,384,1.1,
ZRX17258,FAST TRACK Coimbatore Singanallur,Jabalpur,A,1,1482,1639,1560.5,3.7,1.9,2.4,3.4,1.7,4.4,640,2.92,125,2.8,
ZRX17259,Coffee County Coorg,Gorakhpur,B2,1,905,1088,996.5,4.9,2.1,3,4.5,4.7,3,1398,2.68,40,2,
ZRX17260,Vansukh,Kanpur,A,1,1480,1567,1523.5,1.6,3.1,2.3,4.4,5,1.9,1406,3.07,648,3.8,
ZRX17261,Sinchana Homestay,Bhopal,A,2,1809,2527,2168,1.9,3.2,4.2,2.2,4.7,3.1,1050,2.97,432,4.3,
ZRX17265,Coorg Nest Homestay,Kurnool,B2,1,807,1101,954,2.3,2.3,2.3,4.8,1.5,3.7,1091,3.44,521,1.4,
ZRX17271,Kadu Mane Homestay,Gwalior,A,1,1237,1571,1404,4.2,4.7,4.2,2.7,3.3,2.8,1520,3.28,90,2.4,
ZRX17280,Prasad Lodge,Srinagar,B2,1,901,1162,1031.5,4.6,4.2,3.5,2.9,4.4,2.8,816,3.57,395,1.5,
ZRX17285,Danta Estates Homestay,Vishakapatnam,A,1,1360,1594,1477,1.7,3.4,1.6,1.3,3.2,3.9,1183,2.99,540,3.7,
ZRX17288,Woodhide Estate,Amravati,B2,1,845,1034,939.5,1.1,2.2,4.5,1.4,3.7,4.8,909,2.37,274,3.7,
ZRX17291,Pragathi Homestay,Amritsar,B1,1,1155,1437,1296,1.2,2.9,1.2,3,2.3,3.2,1144,2.59,45,3.5,
ZRX17295,Tropical Blooms Homestay,Gandhinagar,A,3,2591,3127,2859,1.2,4,1.1,1.2,4.7,1.5,1140,3.04,282,4.4,
ZRX17296,Sangeet Homestay,Rajkot,B1,1,836,1490,1163,3.6,1.2,4.3,3.8,3.9,2.4,737,2.74,230,2.4,
ZRX17297,Hotel Chahana Home Stay,Tiruchirapalli,B2,1,839,1105,972,1.9,3,1.9,2.6,3,4,890,4.09,258,2.7,
ZRX17298,Gopika,Lucknow,A,1,1409,1540,1474.5,3.1,4,4.4,4.2,4.2,3.2,1324,3.37,332,4.4,
ZRX17299,Coorg The Grace Homestay,Gwalior,A,1,1346,1606,1476,3.1,3.6,1.2,4.8,4.8,2.7,1014,2.85,375,1.2,
ZRX17300,Safari Park Resort,Raipur,B2,3,1859,2365,2112,3.4,4.2,4,2.4,1.4,1,1388,2.85,448,3.3,
ZRX17320,Purple Amethyst,Kurnool,B2,1,936,1051,993.5,3.7,1.3,4.8,2.5,3.9,3.2,1556,3.09,109,1.4,
ZRX17321,"Keys Hotel, Thiruvananthapuram",Mumbai,A1,4,5494,7469,6481.5,3.6,1.3,2.9,2.1,3.6,1.5,1643,2.91,583,4.3,
ZRX17324,apollo houseboat,Amravati,B2,1,772,1068,920,3.9,1.5,4.8,4.5,3.2,2.1,1515,3.01,90,3.6,
ZRX17325,Arunai Anantha Resort,Kakinada,B2,3,1885,2054,1969.5,1.1,5,3.4,3,5,2.8,1193,3.36,244,1.9,
ZRX17330,Hotel Mangala Towers,Ranchi,B2,4,2547,3548,3047.5,2.1,2.2,2.2,2.2,4.2,2.9,743,3.28,34,1.6,
ZRX17341,Balaji Resorts,Vadodara,A,3,2535,3595,3065,3.5,1.9,4,2.8,4,3.9,898,3.58,427,4.5,
ZRX17345,HOTEL WHITE HOUSE,Bangalore,A1,1,1608,2069,1838.5,4.2,1.4,4.6,2.3,1.3,4.4,1025,2.49,221,1.6,
ZRX17346,Hotel Surya,Nellore,B2,1,761,1024,892.5,2.3,3.4,1.8,3.8,2.1,3.9,1210,3.74,429,1.6,
ZRX17348,Hotel Western Gatz,Chandigarh,B2,3,1880,2184,2032,3.9,3.8,1.4,2.2,2.5,2.3,979,2.33,280,1.6,
ZRX17349,Hotel Young Muskaan Palace,Kochi,B1,1,831,1211,1021,4.7,3.9,3.9,2.8,1.6,2.5,1471,2.73,579,2.2,
ZRX17351,Tranquil Greens,Nagpur,A,3,2277,3425,2851,2.3,2,2.2,4.1,1.1,4.9,962,2.83,264,2.8,
ZRX17353,Dreamhome Serviced Apartments,Kakinada,B2,1,791,1179,985,4.1,1.4,1.6,3.5,4.9,4,1023,2.67,43,4,
ZRX17357,Hotel Horizon,Patna,A,3,2794,3582,3188,1.9,2.9,3.4,4.9,1.8,5,1169,1.99,110,3.1,
ZRX17360,Kairali Palace Homestay,Bhubaneswar,B2,1,732,1173,952.5,1.3,4.7,5,3.8,4.3,4.9,1341,3.39,405,2.6,
ZRX17364,Jungle Resort,Mumbai,A1,1,1549,1991,1770,2.7,4.6,1.3,1.6,4.2,2.7,1368,3.22,214,2.8,
ZRX17368,Hotel Peninsula,Meerut,B1,3,1931,2963,2447,4.5,3,4.3,2.1,3.5,4,1059,3.25,441,2.4,
ZRX17375,H V Tower,Amravati,B2,1,768,1105,936.5,4,5,4.3,2.4,1.3,2.7,1615,2.46,163,2.5,
ZRX17387,Hotel Paul Sornam,Gwalior,A,1,1357,1662,1509.5,1.8,3.7,3,2.3,4.9,3.9,1480,3.5,535,1.9,
ZRX17388,Hotel Embassy,Thiruvananthapuram,B1,1,1116,1256,1186,1.5,4.8,2.9,3.5,3.7,3.8,1304,3.48,288,4.7,
ZRX17390,Anjana Hotel,Madurai,B1,1,947,1377,1162,1.4,4.1,1.8,4.2,1.5,2.3,1188,2.48,321,2,
ZRX17398,Saraswathi Sadanam Home Stay Kovalam and Poovar,Guntur,B2,1,914,1173,1043.5,4.3,2.9,4.7,4.9,3.1,2.4,1540,3.21,174,2,
ZRX17400,Hotel Chitra Park,Hajipur,B2,2,1392,1551,1471.5,3.1,4.2,2.9,2.6,4.4,2.2,1330,3.24,520,4.6,
ZRX17401,Hotel Grand Akka Mahadevi,Vishakapatnam,A,1,1221,1503,1362,4.4,2.4,1.5,2,2.6,3.6,1150,2.77,328,2.6,
ZRX17404,FAST TRACK Tanjore,Indore,A,3,2661,3281,2971,4.7,4.6,3,2.3,4.7,3.4,879,3.63,220,4.4,
ZRX17410,Hotel Meghnath,Dhanbad,B1,1,1192,1388,1290,3,4.5,1.4,2,2.5,4.1,1382,2.87,180,4.7,
ZRX17423,G001 Pool Facing Serviced Apartment,Bhopal,A,1,1415,1634,1524.5,3.2,3,2.3,2.3,2.1,2,1499,3.03,471,1.5,
ZRX17429,Hotel Aryaas,Varanasi,B1,2,1443,1844,1643.5,2.7,3.8,2,2.5,3.2,3.6,1969,3.07,680,1.1,
ZRX17438,AVM Comforts Ramapuram,Indore,A,1,1221,1704,1462.5,2.3,2.7,2.2,2,2.7,4.5,1025,2.9,162,4.5,
ZRX17439,Chennai Stays Chetpet,Sangli,B2,1,729,1047,888,4.3,2,3.5,2.2,1.1,2.9,1317,2.93,353,3.2,
ZRX17441,Hotel East Inn,Coimbatore,B1,2,1577,1964,1770.5,1.6,2.5,1.3,3.8,1.3,3.5,1554,2.63,697,1.2,
ZRX17449,HOTEL MAJESTIC,Hyderabad,A1,1,1754,1854,1804,1.6,1.5,3.2,2.6,3.9,3.6,673,2.77,158,1.9,
ZRX17454,Viramma Group Of Hotels,Gwalior,A,1,1386,1695,1540.5,2.5,2.9,4.3,1.8,1.9,1.1,1729,3.06,485,2.6,
ZRX17455,Hotel Manju,Kollam,B2,1,812,1143,977.5,1.9,2.1,1.7,2.8,5,3.3,1062,3.05,393,1.7,
ZRX17466,Camp Carnival,Gwalior,A,1,1499,1761,1630,3.5,3.8,4.6,2.5,4.4,4.2,930,2.77,61,1.6,
ZRX17468,HOTEL MANAS,Dehradun,B2,1,736,1184,960,2.8,4,4,1,4.7,4.5,1348,2.17,149,5,
ZRX17470,Sita Palace Hotel,Mumbai,A1,1,1552,1862,1707,4.4,2,4.5,1.7,3.4,3.7,1349,3.15,449,3.8,
ZRX17478,Surbhi Guest House,Nellore,B2,1,908,1024,966,4.2,2.4,3.2,3.3,1.8,2,1182,2.55,170,4.3,
ZRX17479,Banerjee Inn Ambuja City Centre,Jabalpur,A,2,1875,2551,2213,2.4,3,3.3,2.3,3.9,2.4,1719,2.93,809,3,
ZRX17480,NIRMALA GUEST HOUSE,Kozhikode,B1,1,995,1478,1236.5,1.3,3.3,1.4,2.1,1.2,2.6,1273,2.97,579,4,
ZRX17492,HOTEL MAJESTIC,Anand,B1,1,817,1244,1030.5,1.4,1.1,4.9,4.3,3.4,4.7,1704,2.83,265,3.3,
ZRX17496,Hotel Deoghar Palace,Guntur,B2,3,1935,2203,2069,4.9,2.2,2.7,3.5,4.8,2.6,1264,3.31,34,2.4,
ZRX17499,HALONG ECO RESORT at JALDAPARA,Hajipur,B2,1,930,1012,971,4.2,4.6,3,2.7,3.3,1.2,967,2.1,204,1.3,
ZRX17506,Gorumara Jungle Resort Pvt Ltd,Amravati,B2,3,1945,2079,2012,3.9,4.3,3.8,3.3,4.3,2.8,1086,2.81,230,3.7,
ZRX17510,Hotel Sandstone,Hyderabad,A1,1,1629,2171,1900,2.2,1.3,1.7,3,1.2,2.5,907,2.98,378,4.6,
ZRX17516,Rodhi Resort,Ahmedabad,A,1,1375,1537,1456,2.2,4.1,3.2,1.9,1.6,1.5,1741,3.1,625,2.9,
ZRX17520,RAJ HOTEL,Gwalior,A,1,1297,1689,1493,2.7,1.8,3.6,4.5,4.7,1.3,1717,3.13,225,3.4,
ZRX17523,Nirvana,Jamshedpur,B1,1,931,1426,1178.5,1.2,4.3,1.7,2.9,3.2,2.6,1254,3.53,45,1.5,
ZRX17526,tranquil nest,Ludhiana,B1,1,1078,1445,1261.5,4.2,3,4.1,3.8,3.5,1.3,804,3.84,338,2.4,
ZRX17536,Hotel Heritage,Bhilai,B2,1,964,1141,1052.5,3.6,1.7,3.5,1.9,4.1,2.3,1381,3.07,485,2.9,
ZRX17544,Chowkidinghee Heritage Chang Bungalow,Kanpur,A,1,1469,1762,1615.5,2.6,1.7,1.9,1.5,2.3,3.4,1085,3.67,459,3.3,
ZRX17545,HOTEL RAINBOW REGENCY,Guwahati,B2,1,986,1166,1076,4.6,3.1,2.4,4.8,1.1,3.2,1455,2.91,688,4.9,
ZRX17548,City Residency Banskopa,Vishakapatnam,A,3,2995,3859,3427,2.5,2.1,3.7,3.8,1.3,1.8,1317,3.11,68,3.3,
ZRX17549,Sher E Bengal,Kolkata,A1,1,1535,1944,1739.5,4.5,2.7,2.3,4.9,1,4.7,1056,1.92,465,2.4,
ZRX17550,Hotel Kailash,Vishakapatnam,A,2,1893,2405,2149,2.3,4.3,3.9,4.5,2.7,1.6,553,2.96,147,4.1,
ZRX17551,Hotel Gopal Homes,Vijayawada,B1,1,888,1429,1158.5,4.3,4.1,1.9,3.9,4.6,3.5,1358,2.82,219,2.5,
ZRX17552,Hotel Mavel International,Bhubaneswar,B2,1,742,1016,879,1.7,3.8,4.2,3.5,5,4.9,1620,3.01,101,2.2,
ZRX17553,Nova Narayani Hotel,Bangalore,A1,3,3128,3460,3294,3.4,2.8,3.9,1.9,4.8,2.7,800,3.48,227,3.5,
ZRX17560,Jaldapara Inn,Jaipur,A,1,1344,1791,1567.5,4.7,3.4,1.7,4.6,2.5,4.5,1055,3.74,79,4.4,
ZRX17562,SAILUNG HOTEL,Srinagar,B2,1,799,1139,969,3.6,2.8,4.7,4.5,4.4,4,1046,2.72,44,4.8,
ZRX17567,Hotel Erica Atithi,Meerut,B1,2,1530,1782,1656,4.7,3.9,4.1,3.4,1.6,1.6,777,2.44,336,4.6,
ZRX17583,Hotel Ladakh Imperial,Guntur,B2,1,746,1018,882,1.7,1.9,2.4,4.7,3.5,3.9,1007,3.64,499,4.2,
ZRX17587,Hotel SBG Guest Inn,Amravati,B2,1,857,1183,1020,1.4,2.5,3.3,1.5,2.1,3.9,1148,2.93,392,3.6,
ZRX17597,Silvermoon Homestay,Kanpur,A,1,1220,1577,1398.5,4.7,3.7,1.1,3.8,1.9,4,1715,2.7,793,2.8,
ZRX17600,Yash Villa,Dehradun,B2,4,2691,3852,3271.5,4.5,4.4,3.8,4.9,1.1,2,1506,2.86,457,2.5,
ZRX17601,Deep Jungle Home,Guntur,B2,1,711,1148,929.5,3.8,4.6,4.6,4.2,3.1,2.8,1544,3.06,717,3.2,
ZRX17602,Bluebird Houseboat,Thiruvananthapuram,B1,1,1154,1207,1180.5,3.5,4.3,4.3,4.1,4.9,2.5,712,2.48,207,3.8,
ZRX17609,Umarani Guest House,Agra,B1,1,1126,1370,1248,4.6,3.5,4.7,2.3,4,2,1343,2.6,203,2.4,
ZRX17610,Krishna Hotel,Amravati,B2,1,762,1023,892.5,1.8,1.1,3.6,4.1,4.9,1.1,1337,2.95,370,4.3,
ZRX17616,New bombay houseboat,Hajipur,B2,3,1770,2285,2027.5,2.5,1.6,2.5,2.7,4.4,4.5,1561,3.28,34,2.5,
ZRX17621,Sree Chithra Ayur Home,Sangli,B2,1,820,1114,967,4.3,3.4,1.3,3.6,2.2,4.4,1352,3.52,103,2.2,
ZRX17624,Xplore Wayanad Homestay,Thrissur,B2,1,702,1113,907.5,2.3,3.9,3.6,4.8,2.1,3.8,565,3.32,21,4.8,
ZRX17629,Hotel Grand Gule Anar,Agra,B1,1,803,1205,1004,4.2,1.3,4.5,2.3,4.2,2.8,1316,2.32,460,4.2,
ZRX17630,Serenity Wayanad,Mumbai,A1,1,1770,1884,1827,2.7,2.5,1.5,4.5,3.4,3.9,1160,3.23,568,1.8,
ZRX17633,Hotel Fabulous Kashmir,Bhopal,A,1,1481,1642,1561.5,4.6,3.4,2,3.7,1.6,1.8,1421,3.38,85,2.6,
ZRX17636,A Home Guest House,Allahabad,B1,1,1126,1230,1178,2.5,1.8,1.2,3,4.6,4.4,1081,4.18,297,4.2,
ZRX17637,Lake Place Guest House 3,Jamshedpur,B1,1,837,1472,1154.5,1.9,4.3,1.8,4.3,3.1,2.6,1432,2.96,590,2.7,
ZRX17665,zahoora palace houseboat,Bhopal,A,1,1468,1774,1621,3.5,4.2,2.1,2.6,4.6,4.9,1861,3.28,911,2.6,
ZRX17667,The Residency Hotel,Dehradun,B2,1,942,1021,981.5,2.2,4.6,2.8,1.3,2.9,4.9,1145,3.57,211,1.5,
ZRX17668,Century Park Lodge Kasargod,Amravati,B2,1,938,1029,983.5,2.4,1.8,1,4.2,1.1,2.9,669,3.27,178,3.5,
ZRX17669,HOTEL UNA SMART GRANDEUR,Kannur,B2,3,1995,2072,2033.5,3.3,1.2,3.9,1.5,4.9,4.8,1284,2.99,52,1.6,
ZRX17672,Anjam Smrithi Mandiram,Guntur,B2,1,886,1087,986.5,1.5,3,4.6,1.5,2.4,2.8,1608,2.82,410,4.4,
ZRX17673,ELEGANT SUNDARVILLA,Agra,B1,1,1096,1280,1188,4.6,1.3,1.8,4.4,2.3,3.5,1142,2.74,514,2.6,
ZRX17675,Vanvasa Resort 42 km from Lansdowne,Ahmedabad,A,5,6945,10770,8857.5,4.7,4,4.4,1,4.9,4.9,1491,3.16,299,2.6,
ZRX17676,CANDY HOTEL,Solapur,B1,1,846,1220,1033,2.2,1,4.5,3.1,3.6,4.4,953,2.52,403,3.4,
ZRX17689,BARSANA BOUTIQUE HOTEL,Solapur,B1,3,1858,2900,2379,3.6,4.6,1.1,3.9,4.7,4.6,1307,2.95,510,2.5,
ZRX17691,Kings Rose Group of houseboats,Guwahati,B2,1,977,1176,1076.5,4.6,1.6,2,4.6,3.2,4.8,1413,2.91,396,1.9,
ZRX17693,Qayam Resorts,Mumbai,A1,1,1740,1968,1854,3.1,2.7,4.5,3.6,2.2,4.5,1336,2.64,363,3.1,
ZRX17694,Mishra Residency B2 78,Kanpur,A,1,1460,1531,1495.5,2.5,4.1,3.4,4.2,3.2,4.7,344,4,31,2.6,
ZRX17704,Aashwas Holiday Home,Surat,A,1,1374,1722,1548,4.7,2.6,2,4.3,1.3,1.4,2193,2.94,647,2.1,
ZRX17705,United Continents Group of house boats-Dal Lake,Guntur,B2,1,990,1024,1007,3.6,2.9,3.2,3.7,1.5,1.7,1239,3.09,420,1.4,
ZRX17706,Hotel Natraj,Nashik,B1,1,932,1463,1197.5,1.4,4.1,2.8,1.6,3.4,1.1,828,3.73,234,2.7,
ZRX17718,Eden House Corporate Service Apartment-Kalyani Nagar,Ahmedabad,A,1,1342,1719,1530.5,4.1,4,2,4.8,2.3,4.5,1014,3.34,238,4.8,
ZRX17723,S E GUEST HOUSE 1,Bhavnagar,B2,1,796,1059,927.5,1.1,2.2,5,3.2,1,2.9,996,2.72,286,2.1,
ZRX17724,Shiv Mansarovar Palace,Hyderabad,A1,1,1646,2148,1897,2.4,3.5,2.1,4.1,3,3.2,1463,2.85,616,4.4,
ZRX17728,Innovative Service Apartment Hinjewadi,Kannur,B2,1,845,1035,940,2,2.2,1.2,4.4,3.6,3.9,935,2.43,226,3,
ZRX17730,Arya Regency Hotel,Hajipur,B2,1,903,1060,981.5,3.1,1.8,4.4,3.1,3,3.1,1255,2.73,392,2.1,
ZRX17731,Hotel Heaven Canal,Madurai,B1,1,998,1350,1174,2,2.2,2.5,3.7,3,1.8,1270,3.28,456,4.3,
ZRX17734,Sai Executive,Pondicherry,B2,1,732,1001,866.5,3.4,2.6,3.7,2.9,2.4,2.8,1489,2.89,269,2.1,
ZRX17735,PA Resort,Aligarh,B1,1,941,1420,1180.5,2.8,2.3,2.6,2.3,2.8,2.6,1102,2.94,447,2.5,
ZRX17737,Hotel Sheela,Hajipur,B2,1,814,1146,980,3,4.5,2.2,1.7,3,1.6,1041,2.9,424,1.7,
ZRX17743,Hotel Silver Star,Sangli,B2,2,1406,1779,1592.5,3.8,1.7,3.3,2.5,3.3,2.4,1330,3.32,323,3.6,
ZRX17744,Hotel Kaveri,Jodhpur,B2,1,829,1129,979,3.2,3.2,4.7,4.2,4.8,4.2,1476,2.83,53,4.5,
ZRX17745,HOTEL LOHARKARS FAMILY,Mysore,B2,3,1818,2292,2055,2.7,1.2,4.5,1.2,3.4,3.4,1179,2.67,441,4.7,
ZRX17748,Golden Rays Lodge,Hyderabad,A1,1,1646,2065,1855.5,4.7,2.6,2.2,3.8,4.7,1.9,1278,2.31,403,3.6,
ZRX17753,Kallarackals   Homestay,Surat,A,0,889,1290,1089.5,3.6,1.7,1.7,1.2,1.2,3.5,1555,2.84,51,3.6,
ZRX17755,Hotel Sunrise,Hyderabad,A1,2,2296,2823,2559.5,1.1,1.8,4.7,1.7,1.1,4.3,1257,2.41,288,2.2,
ZRX17758,The Cottage Jeolikot- Marketed by Bene Resorts,Vellore,B2,3,1786,2384,2085,5,4.6,1,3.2,3.3,4.3,964,3.17,99,3.4,
ZRX17764,Samarth Park Bunglaow 17,Jamshedpur,B1,2,1321,1916,1618.5,5,4.4,1.5,3,2.5,3.5,1125,3.2,255,1.5,
ZRX17766,Jharna Jungle Lodge- Navegoan Gate,Warangal,B2,3,1727,2183,1955,1.2,3.2,3.8,1.7,1.1,1.4,1575,3.5,576,3.1,
ZRX17774,Hotel Dream Palace,Mangalore,B2,1,766,1026,896,4.1,4.4,4.7,3.6,1.7,2.3,1629,3.04,636,3.6,
ZRX17783,Hotel Sterling,Bhavnagar,B2,2,1219,1755,1487,3.2,4.3,4.2,1.3,3.9,1.8,1086,2.62,307,3.4,
ZRX17785,Hotel Grand Inn,Jamnagar,B2,2,1406,1574,1490,1.5,4,4.8,1.2,4.4,3.2,855,2.68,386,3.6,
ZRX17794,Hotel Horizon,Gandhinagar,A,3,2467,3641,3054,2.8,2.4,4.6,4.3,1.6,3.4,1046,3.37,288,1.8,
ZRX17796,El Paradiso,Mangalore,B2,1,965,1065,1015,3.3,3.7,3.3,3.2,3.6,1.6,987,2.97,351,1.6,
ZRX17799,Merry Dawn,Surat,A,1,1312,1776,1544,3.9,4.1,3.3,4.5,1.1,2,1091,2.97,65,3.4,
ZRX17805,Cassells Periyar Resort,Etawah,B2,1,877,1127,1002,3.2,3.7,2.4,2.8,3.7,3,934,2.69,129,4.6,
ZRX17807,White Horse,Coimbatore,B1,1,891,1285,1088,1.6,1.2,1.6,2.1,2.7,3.1,1416,2.95,142,4.8,
ZRX17808,Houseboat New Mexico,Bangalore,A1,1,1720,2052,1886,2.6,1.4,4.4,1.4,3.7,3.8,1199,2.53,21,4.5,
ZRX17809,PLA Residency,Jodhpur,B2,2,1257,1650,1453.5,3.3,3.5,1.7,4.7,4.1,2.9,1566,2.72,633,4.7,
ZRX17813,Houseboats New Jersey,Delhi,A1,1,1737,1946,1841.5,1.6,3.7,1.8,3.6,2.4,1,1916,3.08,177,1.7,
ZRX17815,Quebec group of houseboats,Nagpur,A,4,3840,6288,5064,4.7,3,1.6,2.3,3.5,1.4,1186,3.32,299,2.3,
ZRX17816,Hotel Asian Park,Coimbatore,B1,3,2230,2703,2466.5,3.3,3.4,2.5,1.5,1.2,2.8,1675,3.44,167,4.5,
ZRX17829,Citrus Thekkady Wild Corridor,Vadodara,A,4,4047,7941,5994,2.9,1.4,2.1,1.5,2.7,4.4,1277,2.74,49,1.7,
ZRX17833,Houseboat Young Beauty Star,Amritsar,B1,3,1832,2533,2182.5,4.7,2.5,3.7,1.4,1.8,2.2,1532,3.11,676,4.8,
ZRX17834,Hotel Heaven Canal,Ahmedabad,A,1,1210,1634,1422,4.9,2.3,4.4,3.5,3.1,2.9,1680,2.98,727,1.9,
ZRX17839,Killi Tourist Home,Dehradun,B2,1,978,1067,1022.5,4.2,5,3.8,4.2,2.6,3.4,1721,2.65,389,3,
ZRX17846,Rainbow Residency SERVICE APARTMENTS,Kanpur,A,1,1249,1612,1430.5,1.6,4.5,3.2,3.2,4.8,1.8,1725,3.05,440,2.8,
ZRX17851,Hotel Mahadev,Sangli,B2,1,936,1091,1013.5,1.8,1.7,1.9,3.9,1.3,3.3,1270,3.29,485,2.3,
ZRX17852,Hotel Apsara,Lucknow,A,1,1212,1573,1392.5,3.4,1.5,4.2,3.6,1.3,1.5,979,3.07,318,1,
ZRX17867,HOTEL DEV PALACE,Amravati,B2,2,1065,1519,1292,3.7,3.2,3.4,2.8,1.1,3.4,797,3.21,138,3.5,
ZRX17870,Hotel Sagar,Jamnagar,B2,1,926,1142,1034,4,4.8,4.7,2,4.2,3.4,1352,2.26,137,4.3,
ZRX17875,Dev Aurum by Maple Tree,Guntur,B2,1,905,1127,1016,1.5,2.9,2.2,5,1,2.2,1226,2.78,545,4.7,
ZRX17876,Hotel Mansarover Muskan,Chandigarh,B2,3,1975,2378,2176.5,4.1,3.1,1.4,1.3,1.2,3.7,1902,2.82,150,2.7,
ZRX17887,Narayan Vatika Cottage,Mumbai,A1,1,1792,2083,1937.5,2.4,4.9,2.1,1.7,1.7,4.7,1489,2.92,24,1.2,
ZRX17889,Himkund Cottages,Vijayawada,B1,1,1069,1329,1199,3.3,2.6,2.2,1.8,2.4,4.6,997,3.55,195,3.3,
ZRX17892,Hotel New Bakshi House,Thiruvananthapuram,B1,1,1007,1436,1221.5,1.5,4.5,4,1.3,1.6,2.4,1789,3.03,620,2.8,
ZRX17899,Hotel Mis Fila,Kannur,B2,1,857,1165,1011,2,4.4,3.5,4.9,1,4.3,1131,3.09,103,3.9,
ZRX17900,Friends Hotels and Restaurant,Aligarh,B1,1,1131,1409,1270,1.1,1.8,3.7,3.6,4.5,4.7,1409,3.01,384,4.9,
ZRX17904,Silvermoon Manali,Thiruvananthapuram,B1,1,963,1226,1094.5,4.8,4.9,2.3,3.2,1.9,2.5,1201,2.81,564,2.6,
ZRX17906,Hotel Kalinga Intercontinental,Srinagar,B2,3,1834,2007,1920.5,1.5,2,3.5,1.9,1.3,3.1,1101,3.54,377,4.6,
ZRX17907,Divar Heritage Home,Thiruvananthapuram,B1,1,824,1480,1152,4.5,2.6,1.6,4.6,2.2,2,1170,2.74,290,4.7,
ZRX17911,the residencia inn,Coimbatore,B1,3,1884,2711,2297.5,3.4,4.9,3.9,4.5,1.2,4.6,1992,3.04,631,1.6,
ZRX17915,Stay in a Homestay in Bardez,Aurangabad,B2,1,873,1087,980,1.9,4.3,1.6,4.8,4.5,1.9,1360,3.31,151,4.5,
ZRX17916,C Pearl Guest House,Srinagar,B2,1,883,1066,974.5,3.7,4.2,3.2,1.7,4.4,4.7,1649,2.92,138,3.9,
ZRX17922,Sabina Guest House,Meerut,B1,1,1036,1491,1263.5,4.3,4.5,2.4,3.7,3.3,2.5,1538,2.69,352,3.6,
ZRX17937,Hotel City Heart,Dehradun,B2,1,788,1094,941,4.5,4.8,4,1.2,1.7,3.1,1635,3.4,106,4.2,
ZRX17940,Aditi Residency,Lucknow,A,1,1264,1783,1523.5,1.9,2,4.7,4.5,3.2,1.7,903,2.21,160,2.3,
ZRX17944,Amrita Hotel,Anand,B1,2,1629,1902,1765.5,2.9,2.2,1.8,1.5,4.8,2.8,1423,2.76,171,4.5,
ZRX17951,Hotel Landmark,Gwalior,A,1,1460,1664,1562,2.3,4.1,4.3,2.5,4,2.6,1132,2.79,386,4.4,
ZRX17959,Hotel Geetco,Meerut,B1,3,2157,2604,2380.5,3.5,3.6,3.6,4.1,4.3,1.7,980,2.76,10,3.4,
ZRX17961,Chandra Imperial,Jamnagar,B2,3,1967,2160,2063.5,3.9,3.2,3.1,3.3,2.3,2.2,1527,3.11,759,3.1,
ZRX17962,Hotel Parth,Ahmedabad,A,1,1312,1740,1526,4.9,4.4,1,1.8,3.2,2.9,1241,2.84,508,4.3,
ZRX17965,Hotel New Red Rose,Jaipur,A,1,1434,1563,1498.5,1.3,4.4,4.4,1.8,3.8,2.2,1002,3.35,159,1.2,
ZRX17969,Shree Venkateshwara Hotel,Indore,A,1,1480,1643,1561.5,2.7,2.8,3.7,3.7,4.5,4,1490,2.82,231,3.1,
ZRX17970,Hotel Sitara Paradise,Ahmedabad,A,1,1330,1565,1447.5,2.6,1.8,1.4,4.6,1.2,1.7,1387,3.27,358,3.2,
ZRX17975,Hotel Tabla Pride,Salem,B2,3,1879,2212,2045.5,4.2,1.3,2.3,3.7,1.8,2.3,1297,3.7,596,4.3,
ZRX17982,Hotel City square,Guwahati,B2,1,748,1042,895,3.8,2.3,4.8,2.5,1.4,2.7,1797,2.9,374,3.9,
