property_id,property_name,city,tier_city,hotel_star_rating,min_price,max_price,avg_price,rating_location,rating_hospitality,rating_facilities,rating_cleanliness,rating_value_for_money,rating_food,overall_review_count,overall_review_score,site_review_count,site_review_rating,value_segment
ZRX19363,Four Points By Sheraton Jaipur,Guwahati,B2,4,2292,3101,2696.5,3.8,4.8,4.7,2.3,2.9,3,1659,2.83,633,3.1,Normal
ZRX19364,Treebo Golden Pearl,Delhi,A1,3,3316,4059,3687.5,2.5,3.9,2.5,4.2,3.7,3.9,1304,3.19,534,1,Super Value Plus
ZRX19365,Hotel Elements,Aligarh,B1,3,2037,2686,2361.5,3.4,1.7,1.6,1.7,3.3,4.8,1452,3.01,350,1.5,Standard
ZRX19366,Grand Mercure Bangalore,Aurangabad,B2,5,3536,5080,4308,4.3,1.5,1.9,2.3,1.4,1.8,1019,3.29,122,2.8,Normal
ZRX19367,Colors Apart Hotel,Gwalior,A,1,1271,1760,1515.5,4.8,5,2.1,4.9,3.3,3.2,1372,3.06,583,4.9,Value Plus
ZRX19368,Hotel Kapish Smart,Vellore,B2,3,1986,2057,2021.5,3.6,2,1.1,4.1,2.8,1.8,1127,3.11,193,4.8,Standard
ZRX19369,Hotel Chit Chat Palace,Jamshedpur,B1,1,1125,1214,1169.5,4.6,3.9,2.3,3.1,2.7,1.7,2008,2.8,453,3.5,Standard
ZRX19370,Leisure Villa,Dhanbad,B1,1,1063,1353,1208,3.9,4.3,3.4,2.4,2.1,1,1561,3.12,444,2.3,Value Plus
ZRX19372,Khandela Haveli,Rajkot,B1,1,1086,1346,1216,2.1,4.4,3.9,4.7,2.9,3.8,767,2.48,223,3.3,Value Plus
ZRX19374,Compact Anugraha - Indiranagar,Gorakhpur,B2,1,994,1029,1011.5,2.6,2,3.6,3.8,3.1,1.1,1304,3.08,148,2,Value
ZRX19377,Saravana Lodge,Surat,A,1,1389,1582,1485.5,1.5,4.3,4,4.2,3.3,1.4,1007,2.83,184,3.8,Value
ZRX19378,Raj Comforts,Mysore,B2,3,1922,2008,1965,1.3,1.6,3.8,3.8,3.6,3.6,1508,3.17,19,3.7,Normal
ZRX19379,BAGPAC BUNGALOWS SUNRISE,Nellore,B2,1,993,1199,1096,4.2,1.8,1.2,1.2,1.9,1.4,2117,2.94,590,1.8,Value Plus
ZRX19380,The Pride Amber Vilas - Jaipur,Ahmedabad,A,4,4040,5144,4592,4.4,4.3,3.5,4.9,3,1.9,1594,3.1,593,2.5,Normal
ZRX19381,Hotel Lebone,Patna,A,2,1754,2237,1995.5,3.2,1.7,3.2,2.6,5,3.9,2048,2.98,287,3.8,Value
ZRX19382,Hotel Mandawa Haveli,Vijayawada,B1,1,1032,1200,1116,3.4,2.4,4.2,1.8,3.5,2.5,1386,2.7,286,2.2,Normal
ZRX19384,Crystal View Luxury Suites,Ludhiana,B1,1,1154,1212,1183,4.2,1.3,2.2,4.6,3.8,3.7,1578,3.09,695,3.3,Value
ZRX19385,Hotel Ekaana Cottage,Thiruvananthapuram,B1,2,1521,1720,1620.5,3.1,1.9,2.3,1.4,4.1,2.1,542,3.18,129,1.1,Normal
ZRX19386,Bhagini Suites ITPL,Meerut,B1,1,1117,1478,1297.5,2.6,3.5,2.2,1.6,3.2,2.9,1008,2.77,350,4.3,Value Plus
ZRX19387,Global Village Ooty,Lucknow,A,3,2526,3163,2844.5,4.3,4.7,2.6,4.1,1.3,3.2,639,2.63,89,2.4,Normal
ZRX19388,Hotel Shan Royal,Gwalior,A,2,1503,2464,1983.5,3.8,1.8,3.1,5,3.4,1.8,1373,2.27,215,4.1,Standard
ZRX19390,Atharva Weekend Gateway,Kochi,B1,1,838,1203,1020.5,2.6,4.4,1.9,2.6,3,2.4,1904,2.63,562,4,Normal
ZRX19392,FabHotel Jayanagar,Vellore,B2,3,1778,2079,1928.5,3,3.1,3.1,4.8,2.6,2.8,1081,3.63,407,1.1,Normal
ZRX19394,Nathan guest house,Hyderabad,A1,1,1624,2184,1904,2.4,1.9,4.6,3.2,2.5,3.2,1403,3.49,432,3.7,Super Value Plus
ZRX19396,Universal Guest House Collector Nagar,Roorkee,B2,1,917,1077,997,1.1,1.8,1.8,1.7,4.9,2,1214,3.47,106,4.4,Value
ZRX19398,Hotel Crystal Towers,Jamnagar,B2,1,782,1126,954,3.1,4.6,3.7,3.2,2.7,3.3,1257,2.82,489,1.2,Standard
ZRX19399,Rustling Home Stay,Thiruvananthapuram,B1,1,1170,1323,1246.5,3.9,1.3,4.5,3,2,3.8,964,2.92,327,2.7,Super Value Plus
ZRX19402,Emerald Isle,Dhanbad,B1,2,1426,1709,1567.5,2.7,4.4,2.1,1.6,1.5,2.8,1452,2.92,24,4,Normal
ZRX19403,MGM Beach Resort,Nellore,B2,4,2407,3969,3188,3.9,2.1,4.8,4.8,1.3,2.6,1179,3.23,216,4.5,Super Value Plus
ZRX19405,Hotel City Home,Vijayawada,B1,2,1666,1705,1685.5,1.1,3.7,4.3,4.1,2.7,1.4,1717,3.03,845,3.2,Value
ZRX19406,Sekaran xpresso service apartments,Vellore,B2,2,1083,1789,1436,4.6,3.5,3.3,1.4,2.7,1.6,1145,2.95,313,1.6,Standard
ZRX19408,Archana Hotel,Guwahati,B2,1,859,1001,930,3.6,4.3,4.4,1.6,2.3,3.4,1163,3.29,327,3.1,Standard
ZRX19409,Roxel Inn Domlur GR Residency,Kolkata,A1,1,1532,2039,1785.5,2.9,2,2.3,2.6,1.7,4.5,1132,2.73,50,4.5,Normal
ZRX19410,SR cottage,Raipur,B2,2,1051,1686,1368.5,2.3,1.3,2.2,3.8,1.6,3.7,1762,2.9,274,2.6,Normal
ZRX19411,Sri Vishnu Residency,Meerut,B1,1,905,1377,1141,4.1,1.5,2.3,4.3,1.7,3.3,1166,3.37,325,4.4,Standard
ZRX19412,Radisson Blu Jaipur,Solapur,B1,5,5016,7003,6009.5,2.9,3.3,4.3,3,3.1,3.2,1026,3.66,410,3,Standard
ZRX19414,Golden Hotel,Tiruchirapalli,B2,2,1425,1730,1577.5,4.9,1.9,3.2,2.2,4.5,2.4,1458,3.04,543,2.4,Super Value Plus
ZRX19415,Fort Madhogarh,Srinagar,B2,1,854,1020,937,3.3,3.6,3,2.4,1.6,2.7,1467,2.6,471,1.1,Normal
ZRX19416,Blue Chip Korais Inn,Warangal,B2,3,1824,2159,1991.5,1.9,3,3.6,2.5,1.2,1.4,1255,3.21,372,4.3,Standard
ZRX19417,Alcove Serviced Apartment 107,Jodhpur,B2,1,845,1111,978,4.7,3.2,1.3,4.4,3.8,3,1756,3,728,1.9,Value Plus
ZRX19418,Kapsstone Corporate Residency T Nagar,Srinagar,B2,1,766,1175,970.5,2.5,3.9,1.9,3.2,1.4,3.8,988,3.43,121,4.8,Value
ZRX19419,Hotel Gulab Garh,Madurai,B1,1,970,1418,1194,4.1,3.3,1.7,4.4,3.7,4,1039,2.92,425,3,Value Plus
ZRX19420,GR Inn Serviced Apartment,Coimbatore,B1,1,907,1426,1166.5,4,1.1,4.9,2.9,3.6,4.5,1220,3.43,71,3.4,Value Plus
ZRX19421,Roxel Inn - Diamond District,Nellore,B2,3,1853,2016,1934.5,2.1,2.3,1.2,3.3,3.3,1.5,792,3.37,197,4.3,Normal
ZRX19422,The Girija Hotel,Etawah,B2,1,978,1083,1030.5,3.7,3.8,1.8,4.1,3.7,4,1751,2.82,309,1.7,Super Value Plus
ZRX19424,Hotel Kalyan,Kakinada,B2,2,1374,1773,1573.5,3,4.8,1.5,4,3.5,2.7,1559,2.98,363,4.8,Super Value Plus
ZRX19425,Indigo Heritage,Solapur,B1,3,2288,2487,2387.5,3,3.3,3.3,3.3,3.7,2.7,420,3.13,202,4.6,Value
ZRX19426,Hotel Vande Matharam,Aligarh,B1,2,1524,1934,1729,2.2,4.9,2.5,1,2.4,3,1320,3.19,548,2.4,Value Plus
ZRX19427,Green Top Service Apartments,Coimbatore,B1,2,1640,1820,1730,1.2,2.6,3.5,2.8,1.8,1.4,1199,2.45,128,1.6,Standard
ZRX19428,Hotel Maharaja Residancy,Aligarh,B1,3,2139,2988,2563.5,2.1,3.4,2.1,2.5,3.3,4.1,1120,3.02,506,1.4,Value Plus
ZRX19429,Samudra Inn,Pune,A,1,1410,1507,1458.5,4,2.1,4.8,2,4.3,2.4,1870,2.95,598,3,Standard
ZRX19430,Milestone251,Delhi,A1,3,3119,3622,3370.5,2,2,2.9,2.7,1.9,3,1215,2.77,378,4.1,Normal
ZRX19431,Urban Retreat,Gwalior,A,3,2273,3561,2917,1,2.2,4.5,3.5,4.5,4.2,960,3.11,446,1.3,Standard
ZRX19432,Hotel Centre Point,Delhi,A1,3,3208,4153,3680.5,1.2,1.4,4.7,4.9,1.1,2.9,1536,3.25,241,3.4,Value Plus
ZRX19435,Liberty Park Hotel,Ludhiana,B1,2,1530,1982,1756,2.3,1.9,2.5,2.1,2.3,3,1430,2.71,58,2.9,Value
ZRX19437,Siesta Prime Villa,Bangalore,A1,1,1761,1993,1877,2.5,4.9,4.7,3.6,1,4.1,1515,2.76,681,4.4,Value Plus
ZRX19440,Singh Palace hotel,Coimbatore,B1,1,942,1355,1148.5,4.2,4.8,1.7,1.7,4.6,4.3,1041,3.13,483,2.6,Value
ZRX19442,Hotel ABM International,Gwalior,A,1,1493,1614,1553.5,2.4,3.8,2.1,4.2,1.1,4,1560,2.35,212,2,Value
ZRX19443,Great hill Top 6 BHK Bunglow,Kakinada,B2,1,983,1183,1083,3.8,3.6,4.1,1.9,4,2.9,1428,3.32,626,3.8,Super Value Plus
ZRX19444,Hotel Sri Balaji,Bhopal,A,2,1869,2455,2162,4.2,4,1.8,3.5,3.3,3.4,979,3.58,265,3.6,Super Value Plus
ZRX19447,Rishikesh Resort,Mysore,B2,2,1096,1524,1310,2.4,3,3.4,3.6,1.6,4.8,1009,2.95,252,4.7,Normal
ZRX19448,The Ashapurna Hotel,Jamshedpur,B1,3,1907,2812,2359.5,4.4,3.9,3.9,3.5,1.9,1.6,1131,2.92,292,2.5,Value
ZRX19451,Alcove Serviced Apartments Asha Hennur Road,Vishakapatnam,A,1,1404,1710,1557,3.4,1.7,3.9,1.4,1.8,3.4,1120,3.24,559,4.4,Value Plus
ZRX19452,Hotel Paradise Continental,Bhubaneswar,B2,1,978,1040,1009,1.6,1.4,4.2,1.3,4,4.5,645,2.44,240,1.5,Value
ZRX19453,Prabhat Nungambakkam,Aligarh,B1,1,950,1373,1161.5,2.3,1.5,2.9,3,4.7,2.1,1338,2.91,512,4.1,Standard
ZRX19454,Hotel Brigade Royale,Aligarh,B1,1,888,1227,1057.5,1.5,2,4.7,1.2,4.5,2.9,1706,3.22,604,2.3,Normal
ZRX19456,Hotel Udaydeep,Srinagar,B2,1,975,1035,1005,2.1,2.3,1.8,3,1.9,3.2,682,3.2,237,4.8,Value
ZRX19457,Finesse International Guest House Services Pvt Ltd - VIMAN NAGAR,Amritsar,B1,1,1099,1411,1255,1.8,2.7,1.6,2.4,1.3,3.1,1367,3.07,504,1.7,Value
ZRX19458,Hotel Element,Anand,B1,3,2216,2726,2471,4.6,4.4,4.1,2.2,1.8,2.8,1342,3.41,141,2.3,Value Plus
ZRX19459,Sri Aditya Inn,Vadodara,A,2,1576,2156,1866,2.4,3,4.7,4.4,3.6,4.7,992,3.16,55,1.6,Normal
ZRX19460,Hotel Somisetty Landmark,Kannur,B2,3,1944,2160,2052,3.8,4.4,1.5,2.1,4.1,1.9,1507,2.56,234,4.3,Value
ZRX19461,The Westin Pune Koregaon Park,Kurnool,B2,5,3560,4756,4158,1.7,4.2,2.9,4.2,5,4.7,1215,2.28,591,4.3,Normal
ZRX19464,Sona Residency,Guntur,B2,1,867,1179,1023,2.2,2.4,3.1,4.7,2.7,1.4,1034,2.63,474,5,Value Plus
ZRX19465,Puri Beach Resort,Kozhikode,B1,1,1017,1392,1204.5,3,1.8,4.5,4.3,4.2,1.1,647,2.54,14,4,Value
ZRX19466,Hotel Upasana,Raipur,B2,1,959,1180,1069.5,2.3,4.4,3.7,1.4,1.5,3.2,1000,3.73,400,2.5,Super Value Plus
ZRX19467,HOTEL PHOENIX,Pune,A,1,1298,1643,1470.5,2.3,2.5,2,2,4.2,1.3,1358,3.04,652,2.7,Standard
ZRX19469,Blue Coral Cottage AC,Chandigarh,B2,2,1093,1547,1320,3.9,4.6,1.8,3.3,1.4,4.9,1084,3.4,71,4.9,Normal
ZRX19470,Paradise Service Apartment,Kurnool,B2,1,762,1187,974.5,4.4,4.4,4.6,3,4.3,3.5,1305,3.71,30,1.8,Super Value Plus
ZRX19471,Hotel Wood Castle,Nellore,B2,1,719,1162,940.5,1.5,1.4,1.2,2.2,3.4,4.9,817,2.91,25,5,Normal
ZRX19472,Motel Visava,Patiala,B2,3,1728,2298,2013,3.7,4.6,4.5,2.4,4.8,4.5,1787,3.09,423,1.9,Value Plus
ZRX19474,Hotel Arsh Palace,Thrissur,B2,1,850,1077,963.5,3.2,1.3,4.8,4.3,2.7,2.3,786,2.82,129,1.3,Value
ZRX19475,Hotel Shamrock International,Dhanbad,B1,1,1001,1314,1157.5,2.4,4.3,1.9,4.7,4.1,2,797,3.37,146,1.8,Value
ZRX19476,IPRASS Service Apartment Kalyani Nagar 1,Nellore,B2,1,914,1149,1031.5,4.6,4.9,3.9,1.9,3.3,4.1,1070,2.67,55,3.8,Super Value Plus
ZRX19477,Supreme World Service Apartment,Kannur,B2,1,880,1179,1029.5,1.2,3.7,2.9,4.2,2.6,2.2,1117,3.5,234,2.6,Super Value Plus
ZRX19481,Harsh Palace Hotel,Tiruchirapalli,B2,1,890,1047,968.5,1.2,3.9,5,3.8,2.4,4.5,1482,3.35,112,1.2,Value Plus
ZRX19482,Hotel Simran Pride,Hajipur,B2,3,1739,2286,2012.5,4,1.3,1.9,3.4,4.7,1.8,1612,2.86,755,3.7,Standard
ZRX19483,Bajrang Guest House,Warangal,B2,1,789,1155,972,4,1.1,1.5,4.1,1.5,4.4,1512,2.71,560,4,Standard
ZRX19484,Hotel Sagar Kanya,Nellore,B2,3,1909,2053,1981,4.7,1.2,1.6,2.9,4.3,3.5,1188,3.17,541,4.1,Standard
ZRX19488,Aankur Inn,Chandigarh,B2,2,1148,1513,1330.5,3.3,1.9,4,2.8,1.7,4.8,647,2.04,127,3.3,Normal
ZRX19489,Sada Anand Resort,Kakinada,B2,1,800,1182,991,3.3,4.5,2.2,3.2,3.2,4.4,1346,2.38,516,2.2,Value
ZRX19490,Hotel Vivek,Surat,A,1,1241,1749,1495,2.7,4.2,4.7,2.3,2.9,2.3,1408,3.68,602,3.6,Value Plus
ZRX19491,Savli Resort Shrivardhan,Jamshedpur,B1,1,909,1210,1059.5,2.3,2.1,2.5,4.1,2.2,3.3,1129,2.96,68,4.3,Normal
ZRX19492,Taradale Cottage,Etawah,B2,1,821,1091,956,4.8,2.7,4.6,2.3,1.1,1.4,1140,3.26,406,1.3,Standard
ZRX19493,Hotel Western Park,Thiruvananthapuram,B1,1,993,1220,1106.5,3.3,4.2,1.5,4.5,2.7,3.8,696,2.22,290,2.3,Normal
ZRX19495,Galaxy By Mango,Chennai,A1,3,3218,4102,3660,4.5,4.7,3.7,1.3,1.4,1.8,979,2.54,445,1.4,Value
ZRX19496,Idle Days Home Stay,Chandigarh,B2,1,968,1117,1042.5,1.1,3,1.7,1.4,4.1,2.8,2005,3.16,462,4.8,Value Plus
ZRX19497,Hotel Raviraj,Indore,A,1,1419,1727,1573,2.6,3.1,2.8,4.8,4.2,4.3,1286,2.37,410,4.9,Value Plus
ZRX19498,Pushkar Villas Resort,Madurai,B1,1,1191,1229,1210,3.4,4.8,1.8,2.1,1.6,3.4,974,3.41,459,4.8,Value Plus
ZRX19500,Kota Satyam Hotel,Anand,B1,1,875,1203,1039,2.4,4.9,1.7,2.8,4.2,4,806,3.31,383,4.7,Normal
ZRX19501,Vijoya International,Roorkee,B2,3,1976,2085,2030.5,2.7,4.5,3.4,1.4,5,4.7,1963,3.17,429,1.1,Value Plus
ZRX19502,Zone by the Park,Bhilai,B2,5,3608,5250,4429,1.4,4.7,2.2,4.4,2.2,4.5,973,3.43,141,2,Value Plus
ZRX19503,Mvr Residency Tadepalligudam,Vadodara,A,1,1319,1599,1459,3.4,4.5,1,4.1,1.5,4.4,671,2.24,219,2.3,Normal
ZRX19504,Foothills Camps And Resorts Pushkar,Thrissur,B2,3,1800,2291,2045.5,1.9,3.5,2.7,2.4,1.1,3.5,942,2.25,372,4.7,Normal
ZRX19508,The Byke Vijoya,Srinagar,B2,4,2348,3768,3058,4,2.4,1.8,2.2,3.2,2.8,1335,2.9,40,4.3,Value Plus
ZRX19509,Hotel Green Tree,Coimbatore,B1,1,903,1439,1171,4.4,4.9,3.5,2,2.8,2.4,770,3.93,62,2.9,Value Plus
ZRX19510,Hotel Aradhana,Jabalpur,A,1,1239,1735,1487,1.6,4.9,2,3.8,1.3,4,1785,2.85,160,4.6,Value
ZRX19511,Hotel Royal Castle,Aligarh,B1,3,2094,2591,2342.5,4.3,3.2,2.8,1.5,2.4,2.8,1698,3.16,707,4,Standard
ZRX19512,Pushkar Hotel Yuvraj,Bhopal,A,1,1247,1556,1401.5,2.4,4,2.6,1.9,4.5,1.9,1482,2.76,611,2.5,Normal
ZRX19513,Neelkamal Holiday Inn,Aurangabad,B2,1,793,1075,934,3.4,3.7,3.2,2.6,1.3,2.5,1810,3.31,230,1.4,Normal
ZRX19514,The Centurion Hotel,Kakinada,B2,4,2200,3152,2676,4.1,2.1,2.2,1.6,1.3,3.9,1678,3.47,30,4.8,Normal
ZRX19515,Hotel Ambika,Etawah,B2,1,721,1078,899.5,2.4,3.8,2.3,1.2,2.4,2.2,779,2.78,152,1.7,Normal
ZRX19516,Ripple Resort,Hajipur,B2,1,806,1175,990.5,1.4,3.2,4.8,1.4,3.4,2.6,884,2.61,139,2.5,Standard
ZRX19517,Sri Pratiba Guest House,Mumbai,A1,1,1567,2175,1871,3.8,1,3.1,4.8,4.5,1.9,1665,2.77,622,2.2,Value
ZRX19518,MM Wonder Park Pvt Ltd,Varanasi,B1,3,2226,2658,2442,3.9,1.5,2.7,2.4,4.1,1.9,1531,3.07,194,2.3,Value
ZRX19520,D 2 Holiday Inn,Faridabad,B1,2,1301,1897,1599,3.9,4.2,4.6,4.2,4,1.4,1539,3.2,80,4.4,Standard
ZRX19521,Hotel Anand Regency,Vishakapatnam,A,1,1437,1660,1548.5,3.6,3.1,3.2,3.6,2.1,2.3,804,3.09,84,2.1,Value Plus
ZRX19522,Chandra Hill Resort,Bhilai,B2,3,1712,2235,1973.5,2.1,2.8,3.9,1.2,3.1,3.7,1270,3.48,312,3.6,Standard
ZRX19523,Feel Like Home,Guntur,B2,1,833,1034,933.5,4.7,1.3,1.7,3.4,2.3,4.6,1084,3.01,128,2.3,Standard
ZRX19524,Hotel Parwati,Lucknow,A,1,1454,1602,1528,3.6,2.1,2.9,4.6,4.7,1.9,1546,3.03,188,2.2,Value Plus
ZRX19525,Hotel Nupur,Kozhikode,B1,1,877,1382,1129.5,4.5,3,4.9,3.2,1.4,1.3,1353,3.05,418,3,Standard
ZRX19527,Drift Wood Hotel,Srinagar,B2,2,1167,1762,1464.5,3.2,2.8,2.7,4.3,2.6,4.1,703,2.74,50,1.4,Value
ZRX19528,Mint Service Apartment,Nashik,B1,2,1391,1998,1694.5,2.7,3.5,4.8,4.4,3.2,1.3,1252,2.79,438,4.9,Value
ZRX19529,Bishnu Bhawan,Bhopal,A,1,1337,1655,1496,2.8,1.5,3.2,2.6,1.6,4.3,978,2.43,166,1.3,Standard
ZRX19531,Finesse International Guest House Services Pvt Ltd - SHASTRI NAGAR,Srinagar,B2,1,818,1051,934.5,4.1,5,1.1,4.1,2.2,4,1220,3.39,94,1.2,Standard
ZRX19532,Da Casa Business Hotel,Pondicherry,B2,2,1347,1786,1566.5,2.7,2,4.9,4.5,1.4,2.9,1528,2.72,629,3.8,Value Plus
ZRX19533,St Laurn Business Hotel,Dhanbad,B1,4,2902,5130,4016,3.7,1.8,4.8,4.6,2.8,4.8,1081,3.39,170,3.2,Super Value Plus
ZRX19534,Hotel Siddharth,Bhavnagar,B2,1,842,1027,934.5,3.1,4.9,3.1,4.2,2.3,4.4,1685,3.05,66,4.4,Value
ZRX19536,hotel sri saravana,Hajipur,B2,1,974,1084,1029,1.9,1.1,2.7,1.5,4.1,1.9,871,2.93,409,4.8,Value
ZRX19538,Vosiv Suites,Jaipur,A,4,4829,5840,5334.5,4.4,2.6,4.3,2.6,4.9,3.2,1799,2.75,305,2.1,Value
ZRX19540,Siddhi Hotel and Resort,Srinagar,B2,3,1711,2277,1994,4.2,2.7,2.2,2.2,4.8,4.5,1185,2.28,279,4.8,Standard
ZRX19541,Imperial Hotel Ajmer,Pondicherry,B2,2,1447,1506,1476.5,2.1,1.4,1.4,3.8,2.7,1.6,1698,3.11,471,1.5,Standard
ZRX19542,Hotel Rosh,Meerut,B1,1,1042,1415,1228.5,1.6,1,3.4,3.4,2,4.4,1442,2.84,90,2,Value
ZRX19547,"The Signature, Asansol",Faridabad,B1,1,1132,1246,1189,4.5,4.8,2.8,3.9,3.1,3.1,1024,2.98,409,3,Value Plus
ZRX19548,Hotel Garden View Resort,Faridabad,B1,2,1543,1899,1721,2.3,3.2,1.2,1.5,5,4,1370,3.01,561,4.8,Value Plus
ZRX19550,Hotel Van Serai,Jabalpur,A,1,1204,1782,1493,3.1,2.9,4.1,5,4.3,1.8,898,3.36,385,3.4,Value Plus
ZRX19552,Hotel Asopalav,Roorkee,B2,1,743,1138,940.5,1.1,3.9,4.7,2.2,4.5,2.7,758,2.32,85,2.3,Standard
ZRX19553,Lemon Tree Premier The Atrium Ahmedabad,Ludhiana,B1,4,3191,4775,3983,2.6,2.9,4.8,1.6,1.9,4.6,1116,3.6,285,3.5,Value Plus
ZRX19554,Hotel Angel Palace,Jamnagar,B2,1,897,1136,1016.5,4.1,3.8,4.3,3.9,2.6,4.1,1074,3.57,96,1.1,Super Value Plus
ZRX19555,Dolphin Home Stay,Srinagar,B2,1,804,1137,970.5,2.4,1.9,2.2,4.8,1.9,2.1,1367,3.49,354,4.6,Value
ZRX19556,HOTEL RAJLAXMI,Coimbatore,B1,1,993,1216,1104.5,4.1,3.2,4.5,1.5,1,2.5,1522,3.14,675,4.2,Standard
ZRX19557,Golden Tulip Amritsar,Nellore,B2,4,2272,3550,2911,1.4,1.4,4.2,3.1,1.9,1.5,1327,3.2,221,1.8,Standard
ZRX19558,Karni Niwas Guest House,Jodhpur,B2,1,956,1171,1063.5,1.7,1.2,3.6,2.7,2.1,1.2,1247,3.25,4,4.1,Value Plus
ZRX19559,Hotel Hari Priya International,Vadodara,A,1,1258,1604,1431,2.8,1.6,1.3,4.6,1.2,2.4,866,3.79,357,2.6,Normal
ZRX19562,Hotel Kamla Regency,Gorakhpur,B2,1,999,1110,1054.5,4.2,3.8,4,2.2,3,4.6,1321,3.34,187,4.2,Super Value Plus
ZRX19563,New Holiday Inn,Mysore,B2,1,701,1020,860.5,3.6,1.4,3,3.9,4.3,1.2,960,2.87,81,4.9,Normal
ZRX19568,Flamingo Marari Servicevilla,Pune,A,1,1301,1762,1531.5,3.8,2.6,3.7,1.2,4.4,3.4,760,2.76,216,1.2,Value
ZRX19569,Spoonbill,Chennai,A1,1,1691,1901,1796,3,4.8,2.4,4.9,3.4,2.4,899,2.93,204,1.2,Value
ZRX19572,Hotel Shyam Almora,Pondicherry,B2,1,736,1006,871,4.7,3.3,1.8,1.6,1.5,1.5,1174,2.74,416,3.1,Normal
ZRX19573,Hotel Sheetalam,Indore,A,2,1580,2460,2020,3.5,2.7,4.7,4.8,2.4,3.6,605,3.33,79,3.2,Value Plus
ZRX19574,View Kerala House Boat,Kannur,B2,3,1700,2149,1924.5,2,4.7,3.6,1.3,2.9,4.5,1311,2.18,597,2.3,Normal
ZRX19576,Hotel Meera International,Hajipur,B2,1,813,1092,952.5,1.4,3.8,4.2,3,3.2,1.3,1522,2.97,374,5,Standard
ZRX19577,Hotel Appreciate,Nagpur,A,1,1227,1546,1386.5,1.2,1.1,3.9,2.5,2.2,4.4,1506,3.12,671,3.9,Normal
ZRX19579,The Hotel Barog Heights,Ahmedabad,A,1,1392,1767,1579.5,2.2,1.6,1.8,1.7,3.7,1.3,1702,3.05,540,4.5,Value
ZRX19582,Hotel Dreamland,Aurangabad,B2,1,819,1120,969.5,3.7,4.7,3.6,4.2,4.1,3.8,1232,3.73,384,5,Super Value Plus
ZRX19583,Hotel Sunway,Jabalpur,A,1,1395,1634,1514.5,4.8,3.1,3.7,5,2.7,1.6,1452,3.38,341,3.4,Super Value Plus
ZRX19584,The Park Residency,Patiala,B2,3,1997,2081,2039,4.8,3.4,2.9,1.9,3.1,1.4,1131,2.58,13,2.5,Standard
ZRX19585,Johlz Homestay,Allahabad,B1,1,955,1389,1172,2.3,2,2,3.4,4.8,3.3,1027,2.93,373,2,Value
ZRX19586,Aarti Guest House,Hubli,B2,1,947,1110,1028.5,2,1.5,1.6,2.1,4,2.1,940,3.11,301,3.9,Value
ZRX19587,Hotel Anwesha,Gwalior,A,1,1220,1634,1427,3.4,2,1.9,1.2,1.5,2,718,3.45,258,2.8,Normal
ZRX19590,Hotel Yamini,Kochi,B1,1,1046,1372,1209,2.5,2.8,4,3.7,4.6,3.5,1430,3.07,301,4.1,Super Value Plus
ZRX19591,Hotel Al Aziziyah,Surat,A,1,1409,1783,1596,1.9,4.6,1.1,4.7,1.4,1.6,1746,2.64,53,2.5,Value Plus
ZRX19592,Vanashree Holiday Resort,Sangli,B2,1,743,1096,919.5,1.7,3.1,3.5,1.1,4.2,4.1,1481,3.33,564,2.6,Normal
ZRX19593,Syna Tiger Resort,Amravati,B2,4,2340,3465,2902.5,3.6,3.3,2,3.3,3.7,3.3,2002,2.8,117,2.7,Standard
ZRX19594,Hotel Classic Inn Ahmedabad,Meerut,B1,2,1514,1760,1637,4.3,1.3,4.3,1.2,1.1,3.9,1010,3.55,345,4.9,Standard
ZRX19595,Hotel Diksha Hills,Pune,A,1,1213,1671,1442,4.9,4.7,3.1,4.8,2.6,4.5,1588,3.39,782,3.6,Value
ZRX19596,Backwater Villae,Kanpur,A,1,1372,1525,1448.5,1.2,1.6,1.9,1.9,2.4,1.8,1484,2.61,460,2.1,Normal
ZRX19597,Deluxe Paradise Hotel,Lucknow,A,2,1503,2177,1840,3.7,3.9,3.8,2.8,3.4,3.2,1274,3.07,112,1.8,Normal
ZRX19598,Traditionally Heritge Home Stay,Etawah,B2,1,885,1010,947.5,3.9,3.1,1.4,4.7,1.1,1.5,1390,2.99,360,3.6,Normal
ZRX19599,Jagidar Guest House,Madurai,B1,1,1102,1487,1294.5,1.8,4.4,1.7,3.1,4.3,4.1,1047,3.95,309,4.3,Super Value Plus
ZRX19600,agra guest house b,Warangal,B2,1,725,1050,887.5,4.9,2.8,1.6,1.9,2.8,2.3,1302,3.2,368,3.9,Normal
ZRX19601,Hotel Comfort Inn,Delhi,A1,1,1619,1964,1791.5,4.8,2.9,4.9,1.1,4.1,4.6,917,3.59,174,2.4,Value Plus
ZRX19602,Arya Palace,Pune,A,3,2298,3679,2988.5,1.9,4.2,3.6,4.3,3.6,4.4,1149,3.14,477,2.3,Value
ZRX19603,Hotel Ashirwad International,Jaipur,A,1,1381,1517,1449,4.2,4.4,3.9,2.4,1.3,3.2,1896,3.01,783,3.4,Normal
ZRX19609,Bungalow by the beach,Allahabad,B1,1,1179,1496,1337.5,1.1,3.4,4.7,1.1,4.6,4.6,1565,3.11,91,1.3,Super Value Plus
ZRX19610,Vishnu residency,Faridabad,B1,1,1062,1369,1215.5,4.5,2.3,1.4,2.6,1.9,3.7,1488,3.05,174,1.4,Value
